Date,Actual_Price,AR_Prediction,Hybrid_Prediction,Absolute_Error,MAPE
30/08/2019,11023.25,11312.61158,11327.1,303.8500004,2.756446605
03/09/2019,10797.9,11315.4068,11329.89522,531.9952229,4.92683969
04/09/2019,10844.65,11318.20244,11332.69086,488.0408633,4.50029151
05/09/2019,10847.9,11320.9985,11335.48692,487.5869216,4.494758632
06/09/2019,10946.2,11323.79498,11338.2834,392.0833979,3.581913339
09/09/2019,11003.05,11326.59187,11340.06175,337.0117528,3.06289395
11/09/2019,11035.7,11329.38918,11344.60729,308.9072927,2.799163557
12/09/2019,10982.8,11332.18692,11347.40502,364.6050234,3.319782054
13/09/2019,11075.9,11334.98506,11350.47786,274.5778571,2.479056845
16/09/2019,11003.5,11337.78363,11353.27642,349.7764243,3.178774248
17/09/2019,10817.6,11340.58262,11356.07541,538.47541,4.977771502
18/09/2019,10840.65,11343.38202,11357.53415,516.8841535,4.768018094
19/09/2019,10704.8,11346.18184,11361.10864,656.3086445,6.130975305
20/09/2019,11274.2,11348.98208,11363.90889,89.70888563,0.795700676
23/09/2019,11600.2,11351.78274,11365.79063,234.4093678,2.020735572
24/09/2019,11588.2,11354.58382,11367.95169,220.2483141,1.900625758
25/09/2019,11440.2,11357.38532,11370.75318,69.4468169,0.607041983
26/09/2019,11571.2,11360.18724,11373.5551,197.6449009,1.708076093
27/09/2019,11512.4,11362.98957,11375.96841,136.4315947,1.185083863
30/09/2019,11474.45,11365.79233,11379.26178,95.18821754,0.829566712
01/10/2019,11359.9,11368.5955,11382.31371,22.41370865,0.19730551
03/10/2019,11314,11371.39909,11386.03104,72.03104281,0.636654082
04/10/2019,11174.75,11374.2031,11389.73393,214.9839317,1.923836611
07/10/2019,11126.4,11377.00753,11392.53836,266.1383619,2.391953929
09/10/2019,11313.3,11379.81238,11395.34321,82.04321141,0.725192573
10/10/2019,11234.55,11382.61765,11397.73345,163.1834453,1.452514301
11/10/2019,11305.05,11385.42334,11400.53913,95.48913352,0.844659099
14/10/2019,11341.15,11388.22945,11403.34524,62.19524113,0.548403302
15/10/2019,11428.3,11391.03597,11406.15177,22.14823175,0.193801631
16/10/2019,11464,11393.84292,11408.95871,55.04128507,0.480122864
17/10/2019,11586.35,11396.65029,11411.76608,174.5839188,1.506806878
18/10/2019,11661.85,11399.45807,11412.99916,248.8508364,2.13388816
22/10/2019,11588.35,11402.26628,11416.10834,172.241658,1.48633462
23/10/2019,11604.1,11405.0749,11418.91697,185.1830324,1.595841404
24/10/2019,11582.6,11407.88395,11423.23502,159.3649849,1.375899927
25/10/2019,11583.9,11410.69341,11426.04448,157.8555196,1.362714799
27/10/2019,11627.15,11413.5033,11428.85437,198.2956342,1.705453479
29/10/2019,11786.85,11416.3136,11431.66467,355.1853287,3.013403316
30/10/2019,11844.1,11419.12433,11434.4754,409.6246031,3.458469644
31/10/2019,11877.45,11421.93548,11437.37561,440.0743918,3.70512519
01/11/2019,11890.6,11424.74704,11440.18717,450.4128258,3.78797391
04/11/2019,11941.3,11427.55903,11444.0291,497.2708978,4.164294489
05/11/2019,11917.2,11430.37143,11446.39584,470.8041558,3.950627293
06/11/2019,11966.05,11433.18426,11448.56907,517.4809327,4.324576052
07/11/2019,12012.05,11435.99751,11451.64801,560.4019862,4.665331781
08/11/2019,11908.15,11438.81118,11454.15646,453.9935416,3.812460723
11/11/2019,11913.45,11441.62527,11456.97055,456.4794527,3.831631078
13/11/2019,11840.45,11444.43978,11457.50559,382.9444109,3.234204873
14/11/2019,11872.1,11447.25471,11459.31336,412.7866441,3.476947163
15/11/2019,11895.45,11450.07006,11462.12871,433.3212929,3.642748218
18/11/2019,11884.5,11452.88583,11464.94448,419.5555209,3.530274903
19/11/2019,11940.1,11455.70202,11469.23668,470.8633237,3.943545898
20/11/2019,11999.1,11458.51864,11471.67583,527.4241705,4.395531086
21/11/2019,11968.4,11461.33567,11474.80489,493.5951138,4.124152884
22/11/2019,11914.4,11464.15313,11498.54522,415.8547817,3.490354376
25/11/2019,12073.75,11466.97101,11500.4039,573.3461039,4.748699484
26/11/2019,12037.7,11469.7893,11503.22219,534.4778052,4.440032608
27/11/2019,12100.7,11472.60802,11510.02531,590.6746948,4.881326657
28/11/2019,12151.15,11475.42717,11512.87163,638.2783736,5.252822767
29/11/2019,12056.05,11478.24673,11486.08,569.9700049,4.727667892
02/12/2019,12048.2,11481.06671,11491.09737,557.1026349,4.623949095
03/12/2019,11994.2,11483.88712,11493.91777,500.2822289,4.171034574
04/12/2019,12043.2,11486.70795,11495.28547,547.9145272,4.54957592
05/12/2019,12018.4,11489.5292,11498.10672,520.2932779,4.329139302
06/12/2019,11921.5,11492.35087,11528.52442,392.9755839,3.296360222
09/12/2019,11937.5,11495.17296,11530.7059,406.794095,3.407699225
10/12/2019,11856.8,11497.99547,11535.0568,321.7432047,2.713575372
11/12/2019,11910.15,11500.81841,11538.89823,371.2517715,3.117104079
12/12/2019,11971.8,11503.64177,11508.0862,463.7138013,3.873384131
13/12/2019,12086.7,11506.46555,11512.08715,574.6128474,4.754092079
16/12/2019,12053.95,11509.28975,11542.57808,511.3719169,4.242359699
17/12/2019,12165,11512.11438,11543.87714,621.122857,5.1058188
18/12/2019,12221.65,11514.93943,11537.22132,684.4286819,5.600133222
19/12/2019,12259.7,11517.7649,11522.20932,737.490675,6.015568693
20/12/2019,12271.8,11520.59079,11525.03522,746.7647829,6.085209854
23/12/2019,12262.75,11523.4171,11555.49801,707.2519913,5.767482753
24/12/2019,12214.55,11526.24384,11559.60665,654.9433493,5.361993272
26/12/2019,12126.55,11529.071,11553.24224,573.3077617,4.72770707
27/12/2019,12245.8,11531.89858,11540.68647,705.1135323,5.758003007
30/12/2019,12255.85,11534.72659,11544.96156,710.8884436,5.80040098
31/12/2019,12168.45,11537.55502,11568.1105,600.3395005,4.933574124
01/01/2020,12182.5,12164.72955,12159.63202,22.86798366,0.187711748
02/01/2020,12282.2,12166.39873,12190.87713,91.32286581,0.743538338
03/01/2020,12226.65,12171.54662,12187.84254,38.80746399,0.317400629
06/01/2020,11993.05,12176.68409,12193.02956,199.9795615,1.667462084
07/01/2020,12052.95,12180.36373,12199.08586,146.1358556,1.212448866
08/01/2020,12025.35,12183.78842,12202.47493,177.1249289,1.472929511
09/01/2020,12215.9,12187.15302,12205.83953,10.06046764,0.082355517
10/01/2020,12256.8,12190.54668,12209.23319,47.56681008,0.388085064
13/01/2020,12329.55,12193.97172,12212.69452,116.8554814,0.94776761
14/01/2020,12362.3,12197.40459,12216.12739,146.1726055,1.182406231
15/01/2020,12343.3,12200.83878,12219.56158,123.7384218,1.002474394
16/01/2020,12355.5,12204.27255,12222.99535,132.5046459,1.07243451
17/01/2020,12352.35,12207.70631,12226.42911,125.9208907,1.019408378
20/01/2020,12224.55,12211.14059,12229.86339,5.313390018,0.043464913
21/01/2020,12169.85,12214.57557,12233.29837,63.44836907,0.521357035
22/01/2020,12106.9,12218.01127,12255.15457,148.2545701,1.224546086
23/01/2020,12180.35,12221.44768,12256.1304,75.78039791,0.622152877
24/01/2020,12248.25,12224.88479,12222.6021,25.64789716,0.209400503
27/01/2020,12119,12228.32259,12227.60934,108.6093375,0.896190589
28/01/2020,12055.8,12231.76108,12276.5971,220.7970968,1.83145952
29/01/2020,12129.5,12235.20026,12271.70773,142.2077345,1.172412173
30/01/2020,12035.8,12238.64013,12237.96742,202.1674156,1.679717307
31/01/2020,11962.1,12242.08069,12242.45671,280.3567126,2.34370815
01/02/2020,11661.85,12245.52195,12245.89797,584.0479683,5.008193111
03/02/2020,11707.9,12248.96389,12247.74767,539.8476695,4.610969255
04/02/2020,11979.65,12252.40653,12251.94234,272.2923442,2.272957426
05/02/2020,12089.15,12255.84987,12254.31921,165.1692146,1.366259949
06/02/2020,12137.95,12259.29389,12257.64073,119.690727,0.986086835
07/02/2020,12098.35,12262.73861,12261.08545,162.7354457,1.345104462
10/02/2020,12031.5,12266.18402,12267.10279,235.6027926,1.958216287
11/02/2020,12107.9,12269.63013,12270.5489,162.6488975,1.343328715
12/02/2020,12201.2,12273.07693,12273.15625,71.95625003,0.58974732
13/02/2020,12174.65,12276.52442,12277.8746,103.2245972,0.847865008
14/02/2020,12113.45,12279.9726,12281.32278,167.8727823,1.38583791
17/02/2020,12045.8,12283.42148,12284.77166,238.9716613,1.983858783
18/02/2020,11992.5,12286.87106,12288.77439,296.2743904,2.470497314
19/02/2020,12125.9,12290.32132,12292.22466,166.3246571,1.371647937
20/02/2020,12080.85,12293.77228,12295.67562,214.825618,1.778232641
24/02/2020,11829.4,12297.22394,12299.12727,469.7272732,3.970846139
25/02/2020,11797.9,12300.67629,12302.57962,504.6796228,4.277707243
26/02/2020,11678.5,12304.12933,12306.03267,627.5326669,5.373401267
27/02/2020,11633.3,12307.58307,12309.48641,676.1864057,5.812507249
28/02/2020,11201.75,12311.0375,12312.94084,1111.190839,9.919796812
02/03/2020,11132.75,12314.49263,12316.39597,1183.645968,10.63210768
03/03/2020,11303.3,12317.94846,12319.85179,1016.551792,8.993407162
04/03/2020,11251,12321.40498,12323.30831,1072.308311,9.530782249
05/03/2020,11269,12324.86219,12326.76553,1057.765525,9.386507456
06/03/2020,10989.45,12328.3201,12330.22344,1340.773435,12.20055085
09/03/2020,10451.45,12331.77871,12333.68204,1882.232041,18.00929097
11/03/2020,10458.4,12335.23801,12337.14134,1878.741342,17.96394613
12/03/2020,9590.15,12338.698,12340.60134,2750.451339,28.67996162
13/03/2020,9955.2,12342.1587,12344.06203,2388.862033,23.99612296
16/03/2020,9197.4,12345.62009,12347.52342,3150.123423,34.25015138
17/03/2020,8967.05,12349.08217,12350.98551,3383.935509,37.73744441
18/03/2020,8468.8,12352.54496,12354.44829,3885.648291,45.88192296
19/03/2020,8263.45,12356.00844,12357.91177,4094.46177,49.54905966
20/03/2020,8745.45,12359.47261,12361.37595,3615.925947,41.34636807
23/03/2020,7610.25,12362.93748,12364.84082,4754.590819,62.47614493
24/03/2020,7801.05,12366.40305,12368.30639,4567.256389,58.54668781
25/03/2020,8317.85,12369.86932,12371.77266,4053.922657,48.73762639
26/03/2020,8641.45,12373.33629,12375.23962,3733.789621,43.20790633
27/03/2020,8660.25,12376.80395,12378.70728,3718.457283,42.93706629
30/03/2020,8281.1,12380.27231,12382.17564,4101.075643,49.52331989
31/03/2020,8597.75,12383.74137,12385.6447,3787.894701,44.05681371
01/04/2020,8253.8,12387.21112,12389.11446,4135.314456,50.10194645
03/04/2020,8083.8,12390.68157,12392.58491,4308.784909,53.30147838
07/04/2020,8792.2,12394.15273,12396.05606,3603.856061,40.98924116
08/04/2020,8748.75,12397.62458,12399.52791,3650.777911,41.72913743
09/04/2020,9111.9,12401.09712,12403.00046,3291.10046,36.11870696
13/04/2020,8993.85,12404.57037,12406.47371,3412.623707,37.94396956
15/04/2020,8925.3,12408.04432,12409.94765,3484.647653,39.04235883
16/04/2020,8992.8,12411.51896,12413.4223,3420.622297,38.03734429
17/04/2020,9266.75,12414.99431,12416.89764,3150.147641,33.9940933
20/04/2020,9261.85,12418.47035,12420.37368,3158.523684,34.1025139
21/04/2020,8981.45,12421.94709,12423.85043,3442.400426,38.32789167
22/04/2020,9187.3,12425.42453,12427.32787,3240.027868,35.26637715
23/04/2020,9313.9,12428.90267,12430.80601,3116.906009,33.46510065
24/04/2020,9154.4,12432.38152,12434.28485,3279.884851,35.82850706
27/04/2020,9282.3,12435.86106,12437.76439,3155.464392,33.9944237
28/04/2020,9380.9,12439.3413,12441.24463,3060.344633,32.62314525
29/04/2020,9553.35,12442.82224,12444.72557,2891.375574,30.2655673
30/04/2020,9859.9,12446.30388,12448.20722,2588.307215,26.25084651
04/05/2020,9293.5,12449.78622,12451.68956,3158.189557,33.9827789
05/05/2020,9205.6,12453.26926,12455.1726,3249.5726,35.29995437
06/05/2020,9270.9,12456.75301,12458.65634,3187.756343,34.38454026
07/05/2020,9199.05,12460.23745,12462.14079,3263.090787,35.47204099
08/05/2020,9251.5,12463.7226,12465.62593,3214.125932,34.74167359
11/05/2020,9239.2,12467.20844,12469.11178,3229.911778,34.95878191
12/05/2020,9196.55,12470.69499,12472.59833,3276.048326,35.6225794
13/05/2020,9383.55,12474.18224,12476.08557,3092.535575,32.95698936
14/05/2020,9142.75,12477.67019,12479.57353,3336.823525,36.49693501
15/05/2020,9136.85,12481.15884,12483.06218,3346.212178,36.62325832
18/05/2020,8823.25,12484.6482,12486.55153,3663.301532,41.51873212
19/05/2020,8879.1,12488.13825,12490.04159,3610.941588,40.66787837
20/05/2020,9066.55,12491.62901,12493.53235,3426.982346,37.79808578
21/05/2020,9106.25,12495.12047,12497.02381,3390.773807,37.23567667
22/05/2020,9039.25,12498.61263,12500.51597,3461.26597,38.29151721
26/05/2020,9029.05,12502.1055,12504.00884,3474.958835,38.48642809
27/05/2020,9314.95,12505.59907,12507.5024,3192.552404,34.27342502
28/05/2020,9490.1,12509.09334,12510.99667,3020.896675,31.83208475
29/05/2020,9580.3,12512.58831,12514.49165,2934.191649,30.62734621
01/06/2020,9826.15,12516.08399,12517.98733,2691.837326,27.39462888
02/06/2020,9979.1,12519.58037,12521.48371,2542.383707,25.47708417
03/06/2020,10061.55,12523.07746,12524.98079,2463.43079,24.48361128
04/06/2020,10029.1,12526.57524,12528.47858,2499.378578,24.9212649
05/06/2020,10142.15,12530.07373,12531.97707,2389.827069,23.56331812
08/06/2020,10167.45,12533.57293,12535.47626,2368.026264,23.29026712
09/06/2020,10046.65,12537.07283,12538.97616,2492.326163,24.80753448
10/06/2020,10116.15,12540.57343,12542.47677,2426.326766,23.98468554
11/06/2020,9902,12544.07474,12545.97807,2643.978073,26.70145499
12/06/2020,9972.9,12547.57675,12549.48009,2576.580085,25.83581591
15/06/2020,9813.7,12551.07947,12552.9828,2739.282801,27.9128443
16/06/2020,9914,12554.58289,12556.48622,2642.486222,26.65408738
17/06/2020,9881.15,12558.08701,12559.99035,2678.840348,27.11061312
18/06/2020,10091.65,12561.59184,12563.49518,2471.845179,24.4939646
19/06/2020,10244.4,12565.09738,12567.00071,2322.600715,22.67190577
22/06/2020,10311.2,12568.60362,12570.50696,2259.306956,21.91119323
23/06/2020,10471,12572.11057,12574.0139,2103.013903,20.08417441
24/06/2020,10305.3,12575.61822,12577.52155,2272.221555,22.04905781
25/06/2020,10288.9,12579.12658,12581.02991,2292.129912,22.27769647
26/06/2020,10383,12582.63564,12584.53898,2201.538976,21.20330325
29/06/2020,10312.4,12586.14541,12588.04875,2275.648746,22.06711091
30/06/2020,10302.1,12589.65589,12591.55922,2289.459221,22.22322848
01/07/2020,10430.05,12593.16707,12595.0704,2165.020403,20.7575266
02/07/2020,10551.7,12596.67896,12598.58229,2046.882291,19.39860204
03/07/2020,10607.35,12600.19155,12602.09489,1994.744886,18.80530845
06/07/2020,10763.65,12603.70485,12605.60819,1841.958188,17.11276554
07/07/2020,10799.65,12607.21886,12609.1222,1809.472196,16.75491517
08/07/2020,10705.75,12610.73358,12612.63691,1906.886911,17.81180124
09/07/2020,10813.45,12614.249,12616.15233,1802.702334,16.6709268
10/07/2020,10768.05,12617.76513,12619.66846,1851.618463,17.19548538
13/07/2020,10802.7,12621.28196,12623.1853,1820.4853,16.85213234
14/07/2020,10607.35,12624.79951,12626.70284,2019.352845,19.03729814
15/07/2020,10618.2,12628.31776,12630.2211,2012.021097,18.94879638
16/07/2020,10739.95,12631.83672,12633.74006,1893.790057,17.63313662
17/07/2020,10901.7,12635.35639,12637.25972,1735.559725,15.92008333
20/07/2020,11022.2,12638.87677,12640.7801,1618.580101,14.6847281
21/07/2020,11162.25,12642.39785,12644.30119,1482.051185,13.27735166
22/07/2020,11132.6,12645.91964,12647.82298,1515.222978,13.61068374
23/07/2020,11215.45,12649.44214,12651.34548,1435.895479,12.8028343
24/07/2020,11194.15,12652.96535,12654.86869,1460.718689,13.0489469
27/07/2020,11131.8,12656.48927,12658.39261,1526.592608,13.71379838
28/07/2020,11300.55,12660.0139,12661.91724,1361.367235,12.0469113
29/07/2020,11202.85,12663.53924,12665.44257,1462.592572,13.05554008
30/07/2020,11102.15,12667.06528,12668.96862,1566.818618,14.11274949
31/07/2020,11073.45,12670.59204,12672.49537,1599.045373,14.44035394
03/08/2020,10891.6,12674.1195,12676.02284,1784.422838,16.38347753
04/08/2020,11095.25,12677.64768,12679.55101,1584.301013,14.27909252
05/08/2020,11101.65,12681.17656,12683.0799,1581.429897,14.24499869
06/08/2020,11200.15,12684.70616,12686.60949,1486.459491,13.271782
07/08/2020,11214.05,12688.23646,12690.1398,1476.089796,13.16286084
10/08/2020,11270.15,12691.76747,12693.67081,1423.52081,12.63089498
11/08/2020,11322.5,12695.2992,12697.20254,1374.702535,12.14133394
12/08/2020,11308.4,12698.83164,12700.73497,1392.334971,12.31239584
13/08/2020,11300.45,12702.36478,12704.26812,1403.818117,12.42267447
14/08/2020,11178.4,12705.89864,12707.80197,1529.401974,13.68176102
17/08/2020,11247.1,12709.43321,12711.33654,1464.236542,13.01879188
18/08/2020,11385.35,12712.96849,12714.87182,1329.521821,11.6774787
19/08/2020,11408.4,12716.50448,12718.40781,1310.007811,11.48283555
20/08/2020,11312.2,12720.04118,12721.94451,1409.744513,12.46216044
21/08/2020,11371.6,12723.57859,12725.48193,1353.881926,11.90581735
24/08/2020,11466.45,12727.11672,12729.02005,1262.570051,11.01099339
25/08/2020,11472.25,12730.65555,12732.55889,1260.308888,10.98571673
26/08/2020,11549.6,12734.1951,12736.09844,1186.498436,10.27306951
27/08/2020,11559.25,12737.73536,12739.6387,1180.388697,10.21163741
28/08/2020,11647.6,12741.27633,12743.17967,1095.57967,9.406055067
31/08/2020,11387.5,12744.81802,12746.72136,1359.221355,11.93608215
01/09/2020,11470.25,12748.36042,12750.26375,1280.013753,11.15942332
02/09/2020,11535,12751.90353,12753.80686,1218.806864,10.56616267
03/09/2020,11527.45,12755.44735,12757.35069,1229.900687,10.66932138
04/09/2020,11333.85,12758.99189,12760.89522,1427.045223,12.5910015
07/09/2020,11355.05,12762.53714,12764.44047,1409.390473,12.41201468
08/09/2020,11317.35,12766.0831,12767.98644,1450.636435,12.81781014
09/09/2020,11278,12769.62978,12771.53311,1493.533111,13.2428898
10/09/2020,11449.25,12773.17717,12775.0805,1325.830501,11.5800642
11/09/2020,11464.45,12776.72527,12778.6286,1314.178604,11.46307589
14/09/2020,11440.05,12780.27409,12782.17742,1342.127421,11.73183178
15/09/2020,11521.8,12783.82362,12785.72695,1263.926952,10.96987408
16/09/2020,11604.55,12787.37386,12789.2772,1184.727197,10.20916104
17/09/2020,11516.1,12790.92482,12792.82816,1276.728157,11.08646292
18/09/2020,11504.95,12794.4765,12796.37983,1291.429831,11.22499299
21/09/2020,11250.55,12798.02888,12799.93222,1549.382219,13.77161311
22/09/2020,11153.65,12801.58199,12803.48532,1649.835322,14.79188716
23/09/2020,11131.85,12805.1358,12807.03914,1675.18914,15.04861402
24/09/2020,10805.55,12808.69034,12810.59367,2005.043672,18.55568363
25/09/2020,11050.25,12812.24558,12814.14892,1763.89892,15.96252501
28/09/2020,11227.55,12815.80155,12817.70488,1590.154883,14.16297307
29/09/2020,11222.4,12819.35823,12821.26156,1598.861562,14.24705555
30/09/2020,11247.55,12822.91562,12824.81896,1577.268956,14.02322244
01/10/2020,11416.95,12826.47373,12828.37707,1411.427066,12.362558
05/10/2020,11503.35,12830.03256,12831.93589,1328.585891,11.54955636
06/10/2020,11662.4,12833.5921,12835.49543,1173.095433,10.05878235
07/10/2020,11738.85,12837.15236,12839.05569,1100.205691,9.372346445
08/10/2020,11834.6,12840.71333,12842.61666,1008.016665,8.517538951
09/10/2020,11914.2,12844.27502,12846.17836,931.978355,7.82241657
12/10/2020,11930.95,12847.83743,12849.74076,918.7907619,7.700901956
13/10/2020,11934.5,12851.40055,12853.30389,918.8038855,7.698721233
14/10/2020,11971.05,12854.96439,12856.86773,885.817726,7.399666078
15/10/2020,11680.35,12858.52895,12860.43228,1180.082283,10.10314146
16/10/2020,11762.45,12862.09422,12863.99756,1101.547558,9.364949972
19/10/2020,11873.05,12865.66021,12867.56355,994.5135498,8.37622641
20/10/2020,11896.8,12869.22692,12871.13026,974.3302591,8.189851549
21/10/2020,11937.65,12872.79435,12874.69769,937.0476859,7.84951549
22/10/2020,11896.45,12876.3625,12878.26583,981.8158304,8.25301523
23/10/2020,11930.35,12879.93136,12881.83469,951.4846927,7.975329246
26/10/2020,11767.75,12883.50094,12885.40427,1117.654273,9.497603816
27/10/2020,11889.4,12887.07124,12888.97457,999.5745716,8.407275149
28/10/2020,11729.6,12890.64225,12892.54559,1162.945588,9.914622736
29/10/2020,11670.8,12894.21399,12896.11732,1225.317324,10.49900027
30/10/2020,11642.4,12897.78644,12899.68978,1257.289777,10.79923192
02/11/2020,11669.15,12901.35961,12903.26295,1234.11295,10.57585985
03/11/2020,11813.5,12904.93351,12906.83684,1093.336841,9.254978129
04/11/2020,11908.5,12908.50812,12910.41145,1001.911452,8.413414381
05/11/2020,12120.3,12912.08345,12913.98678,793.6867811,6.548408712
06/11/2020,12263.55,12915.65949,12917.56283,654.0128299,5.332981314
09/11/2020,12461.05,12919.23626,12921.1396,460.0895982,3.692221748
10/11/2020,12631.1,12922.81375,12924.71709,293.617086,2.324556737
11/11/2020,12749.15,12926.39196,12928.29529,179.1452936,1.405154803
12/11/2020,12690.8,12929.97089,12931.87422,241.074221,1.8995983
13/11/2020,12719.95,12933.55053,12935.45387,215.5038685,1.694219462
14/11/2020,12780.25,12937.1309,12939.03424,158.7842361,1.242418858
17/11/2020,12874.2,12940.71199,12942.61532,68.41532402,0.531414177
18/11/2020,12938.25,12944.2938,12946.19713,7.947132403,0.06142355
19/11/2020,12771.7,12947.87633,12949.77966,178.0796614,1.394330131
20/11/2020,12859.05,12951.45958,12953.36291,94.31291111,0.733436071
23/11/2020,12926.45,12955.04355,12956.94688,30.49688173,0.235926196
24/11/2020,13055.15,12958.62824,12960.53157,94.61842663,0.724759399
25/11/2020,12858.4,12962.21365,12964.11699,105.7169862,0.822162837
26/11/2020,12987,12965.79978,12967.70312,19.29687965,0.148586122
27/11/2020,12968.95,12969.38664,12971.28998,2.339975973,0.01804291
01/12/2020,13109.05,12972.97422,12974.87755,134.1724468,1.02351007
02/12/2020,13113.75,12976.56252,12978.46585,135.2841478,1.03162061
03/12/2020,13133.9,12980.15154,12982.05487,151.8451269,1.156131285
04/12/2020,13258.55,12983.74128,12985.64462,272.905384,2.058335066
07/12/2020,13355.75,12987.33175,12989.23508,366.5149188,2.744248124
08/12/2020,13392.95,12990.92293,12992.82627,400.1237313,2.987569813
09/12/2020,13529.1,12994.51484,12996.41818,532.6818214,3.937304191
10/12/2020,13478.3,12998.10748,13000.01081,478.2891888,3.548586905
11/12/2020,13513.85,13001.70083,13003.60417,510.2458334,3.775725152
14/12/2020,13558.15,13005.29491,13007.19824,550.9517551,4.063620443
15/12/2020,13567.85,13008.88971,13010.79305,557.0569537,4.105712797
16/12/2020,13682.7,13012.48524,13014.38857,668.3114291,4.884353447
17/12/2020,13740.7,13016.08148,13017.98482,722.7151812,5.259667857
18/12/2020,13760.55,13019.67845,13021.58179,738.9682098,5.37019385
21/12/2020,13328.4,13023.27615,13025.17949,303.2205147,2.274995609
22/12/2020,13466.3,13026.87457,13028.7779,437.5220958,3.249014917
23/12/2020,13601.1,13030.47371,13032.37705,568.722953,4.181448214
24/12/2020,13749.25,13034.07358,13035.97691,713.2730861,5.187723593
28/12/2020,13873.2,13037.67417,13039.57751,833.6224949,6.008869583
29/12/2020,13932.6,13041.27549,13043.17882,889.4211794,6.38374158
30/12/2020,13981.95,13044.87753,13046.78086,935.1691394,6.688402829
31/12/2020,13981.75,13048.48029,13050.38363,931.3663747,6.661300443
01/01/2021,14018.5,13986.85332,13961.79988,56.7001182,0.404466371
04/01/2021,14132.9,13991.02661,13965.76982,167.1301806,1.18256112
05/01/2021,14199.5,13995.06444,13965.51206,233.9879429,1.647860438
06/01/2021,14146.25,13999.58325,13981.14594,165.1040563,1.167122427
07/01/2021,14137.35,14004.04859,13968.89538,168.4546177,1.191557242
08/01/2021,14347.25,14008.537,13969.07227,378.1777339,2.635890041
11/01/2021,14484.75,14013.0302,13971.01826,513.7317376,3.546707658
12/01/2021,14563.45,14017.52032,13975.50838,587.9416154,4.037103952
13/01/2021,14564.85,14022.01234,13980.0004,584.8495957,4.01548657
14/01/2021,14595.6,14026.50522,13984.49328,611.1067168,4.186924257
15/01/2021,14433.7,14030.99921,13988.98727,444.7127264,3.081072257
18/01/2021,14281.3,14035.49439,13993.48246,287.8175397,2.01534552
19/01/2021,14521.15,14039.99073,13997.9788,523.1712026,3.602822108
20/01/2021,14644.7,14044.48823,14002.4763,642.2237008,4.385366043
21/01/2021,14590.35,14048.9869,14006.97496,583.3750373,3.998362186
22/01/2021,14371.9,14053.48672,14011.47479,360.4252123,2.507846647
25/01/2021,14238.9,14057.98771,14015.97577,222.9242252,1.565600047
27/01/2021,13967.5,14062.48986,14020.47792,52.97792422,0.379294249
28/01/2021,13817.55,14066.99317,14024.98124,207.4312362,1.501215745
29/01/2021,13634.6,14071.49765,14029.48571,394.8857111,2.896203123
01/02/2021,14281.2,14076.00328,14033.99135,247.2086509,1.731007554
02/02/2021,14647.85,14080.51009,14038.49815,609.3518493,4.160008802
03/02/2021,14789.95,14085.01805,14043.00612,746.9438839,5.050347593
04/02/2021,14895.65,14089.52718,14047.51525,848.1347544,5.693841856
05/02/2021,14924.25,14094.03747,14052.02554,872.2244605,5.844343672
08/02/2021,15115.8,14098.54893,14056.537,1059.263002,7.007654256
09/02/2021,15109.3,14103.06156,14061.04962,1048.250378,6.937782547
10/02/2021,15106.5,14107.57534,14065.56341,1040.936589,6.890653622
11/02/2021,15173.3,14112.0903,14070.07837,1103.221635,7.270808822
12/02/2021,15163.3,14116.60642,14074.59449,1088.705515,7.179871892
15/02/2021,15314.7,14121.12371,14079.11177,1235.588228,8.067988455
16/02/2021,15313.45,14125.64216,14083.63023,1229.819775,8.030977832
17/02/2021,15208.9,14130.16178,14088.14985,1120.750155,7.369041515
18/02/2021,15118.95,14134.68257,14092.67063,1026.279368,6.788033348
19/02/2021,14981.75,14139.20452,14097.19259,884.5574134,5.904232906
22/02/2021,14675.7,14143.72764,14101.71571,573.9842913,3.911120364
23/02/2021,14707.8,14148.25193,14106.24,601.5600011,4.090074662
24/02/2021,14982,14152.77739,14110.76546,871.2345426,5.815208534
25/02/2021,15097.35,14157.30402,14115.29208,982.0579155,6.504836382
26/02/2021,14529.15,14161.83181,14119.81988,409.3301194,2.817302591
01/03/2021,14761.55,14166.36078,14124.34885,637.2011542,4.316627686
02/03/2021,14919.1,14170.89091,14128.87898,790.2210194,5.296707036
03/03/2021,15245.6,14175.42222,14133.41029,1112.189715,7.295152141
04/03/2021,15080.75,14179.95469,14137.94276,942.80724,6.251726473
05/03/2021,14938.1,14184.48834,14142.47641,795.6235948,5.326136489
08/03/2021,14956.2,14189.02316,14147.01122,809.1887789,5.410390199
09/03/2021,15098.4,14193.55914,14151.54721,946.852792,6.271212791
10/03/2021,15174.8,14198.0963,14156.08437,1018.715634,6.713206327
12/03/2021,15030.95,14202.63463,14160.6227,870.3273038,5.790234841
15/03/2021,14929.5,14207.17413,14165.1622,764.337802,5.11964769
16/03/2021,14910.45,14211.71481,14169.70287,740.7471278,4.967972984
17/03/2021,14721.3,14216.25665,14174.24472,547.0552812,3.716079974
18/03/2021,14557.85,14220.79967,14178.78774,379.0622617,2.603834094
19/03/2021,14744,14225.34387,14183.33193,560.668069,3.802686307
22/03/2021,14736.4,14229.88923,14187.8773,548.5227029,3.722230008
23/03/2021,14814.75,14234.43577,14192.42384,622.326163,4.200719979
